,Noise Level,Classifier,Fold,True Label,Predicted Label,Accuracy
38,0.0,Random Forest,1,1,1,0.9473684210526315
39,0.0,Random Forest,1,1,1,0.9473684210526315
40,0.0,Random Forest,1,1,0,0.9473684210526315
41,0.0,Random Forest,1,1,1,0.9473684210526315
42,0.0,Random Forest,1,1,1,0.9473684210526315
43,0.0,Random Forest,1,1,1,0.9473684210526315
44,0.0,Random Forest,1,1,1,0.9473684210526315
45,0.0,Random Forest,1,0,0,0.9473684210526315
46,0.0,Random Forest,1,1,1,0.9473684210526315
47,0.0,Random Forest,1,1,1,0.9473684210526315
48,0.0,Random Forest,1,1,1,0.9473684210526315
49,0.0,Random Forest,1,1,1,0.9473684210526315
50,0.0,Random Forest,1,1,1,0.9473684210526315
51,0.0,Random Forest,1,1,1,0.9473684210526315
52,0.0,Random Forest,1,0,0,0.9473684210526315
53,0.0,Random Forest,1,1,1,0.9473684210526315
54,0.0,Random Forest,1,1,1,0.9473684210526315
55,0.0,Random Forest,1,0,0,0.9473684210526315
56,0.0,Random Forest,1,0,0,0.9473684210526315
57,0.0,Random Forest,2,0,0,0.9824561403508771
58,0.0,Random Forest,2,0,0,0.9824561403508771
59,0.0,Random Forest,2,0,0,0.9824561403508771
60,0.0,Random Forest,2,0,0,0.9824561403508771
61,0.0,Random Forest,2,0,0,0.9824561403508771
62,0.0,Random Forest,2,1,1,0.9824561403508771
63,0.0,Random Forest,2,1,1,0.9824561403508771
64,0.0,Random Forest,2,1,1,0.9824561403508771
65,0.0,Random Forest,2,1,1,0.9824561403508771
66,0.0,Random Forest,2,1,0,0.9824561403508771
67,0.0,Random Forest,2,1,1,0.9824561403508771
68,0.0,Random Forest,2,0,0,0.9824561403508771
69,0.0,Random Forest,2,0,0,0.9824561403508771
70,0.0,Random Forest,2,0,0,0.9824561403508771
71,0.0,Random Forest,2,0,0,0.9824561403508771
72,0.0,Random Forest,2,0,0,0.9824561403508771
73,0.0,Random Forest,2,1,1,0.9824561403508771
74,0.0,Random Forest,2,1,1,0.9824561403508771
75,0.0,Random Forest,2,1,1,0.9824561403508771
76,0.0,Random Forest,2,0,0,0.9824561403508771
77,0.0,Random Forest,2,0,0,0.9824561403508771
78,0.0,Random Forest,2,0,0,0.9824561403508771
79,0.0,Random Forest,2,0,0,0.9824561403508771
80,0.0,Random Forest,2,0,0,0.9824561403508771
81,0.0,Random Forest,2,0,0,0.9824561403508771
82,0.0,Random Forest,2,0,0,0.9824561403508771
83,0.0,Random Forest,2,0,0,0.9824561403508771
84,0.0,Random Forest,2,0,0,0.9824561403508771
85,0.0,Random Forest,2,1,1,0.9824561403508771
86,0.0,Random Forest,2,1,1,0.9824561403508771
87,0.0,Random Forest,2,0,0,0.9824561403508771
88,0.0,Random Forest,2,1,1,0.9824561403508771
89,0.0,Random Forest,2,1,1,0.9824561403508771
90,0.0,Random Forest,2,1,1,0.9824561403508771
91,0.0,Random Forest,2,1,1,0.9824561403508771
92,0.0,Random Forest,2,1,1,0.9824561403508771
93,0.0,Random Forest,2,0,0,0.9824561403508771
94,0.0,Random Forest,2,1,1,0.9824561403508771
95,0.0,Random Forest,2,1,1,0.9824561403508771
96,0.0,Random Forest,2,1,1,0.9824561403508771
97,0.0,Random Forest,2,1,1,0.9824561403508771
98,0.0,Random Forest,2,1,1,0.9824561403508771
99,0.0,Random Forest,2,1,1,0.9824561403508771
100,0.0,Random Forest,2,1,1,0.9824561403508771
101,0.0,Random Forest,2,1,1,0.9824561403508771
102,0.0,Random Forest,2,1,1,0.9824561403508771
103,0.0,Random Forest,2,1,1,0.9824561403508771
104,0.0,Random Forest,2,1,1,0.9824561403508771
105,0.0,Random Forest,2,1,1,0.9824561403508771
106,0.0,Random Forest,2,1,1,0.9824561403508771
107,0.0,Random Forest,2,1,1,0.9824561403508771
108,0.0,Random Forest,2,1,1,0.9824561403508771
109,0.0,Random Forest,2,0,0,0.9824561403508771
110,0.0,Random Forest,2,1,1,0.9824561403508771
111,0.0,Random Forest,2,1,1,0.9824561403508771
112,0.0,Random Forest,2,1,1,0.9824561403508771
113,0.0,Random Forest,2,1,1,0.9824561403508771
114,0.0,Random Forest,3,0,0,0.9649122807017544
115,0.0,Random Forest,3,0,0,0.9649122807017544
116,0.0,Random Forest,3,1,1,0.9649122807017544
117,0.0,Random Forest,3,1,1,0.9649122807017544
118,0.0,Random Forest,3,0,0,0.9649122807017544
119,0.0,Random Forest,3,1,0,0.9649122807017544
120,0.0,Random Forest,3,1,1,0.9649122807017544
121,0.0,Random Forest,3,1,1,0.9649122807017544
122,0.0,Random Forest,3,0,0,0.9649122807017544
123,0.0,Random Forest,3,1,1,0.9649122807017544
124,0.0,Random Forest,3,1,1,0.9649122807017544
125,0.0,Random Forest,3,1,1,0.9649122807017544
126,0.0,Random Forest,3,1,1,0.9649122807017544
127,0.0,Random Forest,3,0,0,0.9649122807017544
128,0.0,Random Forest,3,1,1,0.9649122807017544
129,0.0,Random Forest,3,1,1,0.9649122807017544
130,0.0,Random Forest,3,1,1,0.9649122807017544
131,0.0,Random Forest,3,1,1,0.9649122807017544
132,0.0,Random Forest,3,1,1,0.9649122807017544
133,0.0,Random Forest,3,1,1,0.9649122807017544
134,0.0,Random Forest,3,0,0,0.9649122807017544
135,0.0,Random Forest,3,1,1,0.9649122807017544
136,0.0,Random Forest,3,0,0,0.9649122807017544
137,0.0,Random Forest,3,1,1,0.9649122807017544
138,0.0,Random Forest,3,1,1,0.9649122807017544
139,0.0,Random Forest,3,0,0,0.9649122807017544
140,0.0,Random Forest,3,1,1,0.9649122807017544
141,0.0,Random Forest,3,1,1,0.9649122807017544
142,0.0,Random Forest,3,0,1,0.9649122807017544
143,0.0,Random Forest,3,0,0,0.9649122807017544
144,0.0,Random Forest,3,1,1,0.9649122807017544
145,0.0,Random Forest,3,0,0,0.9649122807017544
146,0.0,Random Forest,3,1,1,0.9649122807017544
147,0.0,Random Forest,3,1,1,0.9649122807017544
148,0.0,Random Forest,3,1,1,0.9649122807017544
149,0.0,Random Forest,3,0,0,0.9649122807017544
150,0.0,Random Forest,3,1,1,0.9649122807017544
151,0.0,Random Forest,3,1,1,0.9649122807017544
152,0.0,Random Forest,3,1,1,0.9649122807017544
153,0.0,Random Forest,3,1,1,0.9649122807017544
154,0.0,Random Forest,3,0,0,0.9649122807017544
155,0.0,Random Forest,3,1,1,0.9649122807017544
156,0.0,Random Forest,3,0,0,0.9649122807017544
157,0.0,Random Forest,3,0,0,0.9649122807017544
158,0.0,Random Forest,3,1,1,0.9649122807017544
159,0.0,Random Forest,3,0,0,0.9649122807017544
160,0.0,Random Forest,3,0,0,0.9649122807017544
161,0.0,Random Forest,3,0,0,0.9649122807017544
162,0.0,Random Forest,3,1,1,0.9649122807017544
163,0.0,Random Forest,3,0,0,0.9649122807017544
164,0.0,Random Forest,3,0,0,0.9649122807017544
165,0.0,Random Forest,3,1,1,0.9649122807017544
166,0.0,Random Forest,3,1,1,0.9649122807017544
167,0.0,Random Forest,3,0,0,0.9649122807017544
168,0.0,Random Forest,3,1,1,0.9649122807017544
169,0.0,Random Forest,3,1,1,0.9649122807017544
170,0.0,Random Forest,3,1,1,0.9649122807017544
171,0.0,Random Forest,4,0,0,0.9122807017543859
172,0.0,Random Forest,4,0,0,0.9122807017543859
173,0.0,Random Forest,4,0,0,0.9122807017543859
174,0.0,Random Forest,4,0,0,0.9122807017543859
175,0.0,Random Forest,4,0,1,0.9122807017543859
176,0.0,Random Forest,4,0,0,0.9122807017543859
177,0.0,Random Forest,4,0,0,0.9122807017543859
178,0.0,Random Forest,4,1,1,0.9122807017543859
179,0.0,Random Forest,4,1,1,0.9122807017543859
180,0.0,Random Forest,4,1,1,0.9122807017543859
181,0.0,Random Forest,4,0,0,0.9122807017543859
182,0.0,Random Forest,4,0,0,0.9122807017543859
183,0.0,Random Forest,4,0,0,0.9122807017543859
184,0.0,Random Forest,4,0,1,0.9122807017543859
185,0.0,Random Forest,4,0,1,0.9122807017543859
186,0.0,Random Forest,4,1,1,0.9122807017543859
187,0.0,Random Forest,4,1,1,0.9122807017543859
188,0.0,Random Forest,4,1,1,0.9122807017543859
189,0.0,Random Forest,4,1,1,0.9122807017543859
190,0.0,Random Forest,4,0,0,0.9122807017543859
191,0.0,Random Forest,4,1,1,0.9122807017543859
192,0.0,Random Forest,4,0,0,0.9122807017543859
193,0.0,Random Forest,4,1,1,0.9122807017543859
194,0.0,Random Forest,4,1,1,0.9122807017543859
195,0.0,Random Forest,4,1,1,0.9122807017543859
196,0.0,Random Forest,4,1,1,0.9122807017543859
197,0.0,Random Forest,4,0,0,0.9122807017543859
198,0.0,Random Forest,4,0,1,0.9122807017543859
199,0.0,Random Forest,4,1,1,0.9122807017543859
200,0.0,Random Forest,4,1,1,0.9122807017543859
201,0.0,Random Forest,4,1,1,0.9122807017543859
202,0.0,Random Forest,4,1,1,0.9122807017543859
203,0.0,Random Forest,4,1,1,0.9122807017543859
204,0.0,Random Forest,4,1,1,0.9122807017543859
205,0.0,Random Forest,4,0,0,0.9122807017543859
206,0.0,Random Forest,4,0,0,0.9122807017543859
207,0.0,Random Forest,4,1,1,0.9122807017543859
208,0.0,Random Forest,4,1,1,0.9122807017543859
209,0.0,Random Forest,4,1,1,0.9122807017543859
210,0.0,Random Forest,4,0,0,0.9122807017543859
211,0.0,Random Forest,4,1,1,0.9122807017543859
212,0.0,Random Forest,4,1,1,0.9122807017543859
213,0.0,Random Forest,4,1,1,0.9122807017543859
214,0.0,Random Forest,4,1,1,0.9122807017543859
215,0.0,Random Forest,4,1,1,0.9122807017543859
216,0.0,Random Forest,4,1,0,0.9122807017543859
217,0.0,Random Forest,4,1,1,0.9122807017543859
218,0.0,Random Forest,4,1,1,0.9122807017543859
219,0.0,Random Forest,4,1,1,0.9122807017543859
220,0.0,Random Forest,4,1,1,0.9122807017543859
221,0.0,Random Forest,4,0,0,0.9122807017543859
222,0.0,Random Forest,4,1,1,0.9122807017543859
223,0.0,Random Forest,4,1,1,0.9122807017543859
224,0.0,Random Forest,4,1,1,0.9122807017543859
225,0.0,Random Forest,4,1,1,0.9122807017543859
226,0.0,Random Forest,4,1,1,0.9122807017543859
227,0.0,Random Forest,4,0,0,0.9122807017543859
228,0.0,Random Forest,5,0,0,0.9473684210526315
229,0.0,Random Forest,5,0,0,0.9473684210526315
230,0.0,Random Forest,5,0,0,0.9473684210526315
231,0.0,Random Forest,5,1,1,0.9473684210526315
232,0.0,Random Forest,5,0,1,0.9473684210526315
233,0.0,Random Forest,5,0,0,0.9473684210526315
234,0.0,Random Forest,5,1,1,0.9473684210526315
235,0.0,Random Forest,5,0,0,0.9473684210526315
236,0.0,Random Forest,5,0,0,0.9473684210526315
237,0.0,Random Forest,5,1,0,0.9473684210526315
238,0.0,Random Forest,5,0,0,0.9473684210526315
239,0.0,Random Forest,5,1,1,0.9473684210526315
240,0.0,Random Forest,5,0,0,0.9473684210526315
241,0.0,Random Forest,5,1,1,0.9473684210526315
242,0.0,Random Forest,5,1,1,0.9473684210526315
243,0.0,Random Forest,5,1,1,0.9473684210526315
244,0.0,Random Forest,5,1,1,0.9473684210526315
245,0.0,Random Forest,5,1,1,0.9473684210526315
246,0.0,Random Forest,5,0,0,0.9473684210526315
247,0.0,Random Forest,5,1,1,0.9473684210526315
248,0.0,Random Forest,5,1,1,0.9473684210526315
249,0.0,Random Forest,5,1,1,0.9473684210526315
250,0.0,Random Forest,5,1,1,0.9473684210526315
251,0.0,Random Forest,5,1,1,0.9473684210526315
252,0.0,Random Forest,5,1,1,0.9473684210526315
253,0.0,Random Forest,5,0,0,0.9473684210526315
254,0.0,Random Forest,5,0,1,0.9473684210526315
255,0.0,Random Forest,5,1,1,0.9473684210526315
256,0.0,Random Forest,5,0,0,0.9473684210526315
257,0.0,Random Forest,5,1,1,0.9473684210526315
258,0.0,Random Forest,5,0,0,0.9473684210526315
259,0.0,Random Forest,5,1,1,0.9473684210526315
260,0.0,Random Forest,5,1,1,0.9473684210526315
261,0.0,Random Forest,5,1,1,0.9473684210526315
262,0.0,Random Forest,5,1,1,0.9473684210526315
263,0.0,Random Forest,5,1,1,0.9473684210526315
264,0.0,Random Forest,5,1,1,0.9473684210526315
265,0.0,Random Forest,5,0,0,0.9473684210526315
266,0.0,Random Forest,5,1,1,0.9473684210526315
267,0.0,Random Forest,5,1,1,0.9473684210526315
268,0.0,Random Forest,5,1,1,0.9473684210526315
269,0.0,Random Forest,5,1,1,0.9473684210526315
270,0.0,Random Forest,5,1,1,0.9473684210526315
271,0.0,Random Forest,5,1,1,0.9473684210526315
272,0.0,Random Forest,5,1,1,0.9473684210526315
273,0.0,Random Forest,5,1,1,0.9473684210526315
274,0.0,Random Forest,5,0,0,0.9473684210526315
275,0.0,Random Forest,5,1,1,0.9473684210526315
276,0.0,Random Forest,5,0,0,0.9473684210526315
277,0.0,Random Forest,5,0,0,0.9473684210526315
278,0.0,Random Forest,5,1,1,0.9473684210526315
279,0.0,Random Forest,5,1,1,0.9473684210526315
280,0.0,Random Forest,5,1,1,0.9473684210526315
281,0.0,Random Forest,5,1,1,0.9473684210526315
282,0.0,Random Forest,5,0,0,0.9473684210526315
283,0.0,Random Forest,5,0,0,0.9473684210526315
284,0.0,Random Forest,5,0,0,0.9473684210526315
285,0.0,Random Forest,6,0,0,0.9649122807017544
286,0.0,Random Forest,6,0,0,0.9649122807017544
287,0.0,Random Forest,6,0,0,0.9649122807017544
288,0.0,Random Forest,6,1,1,0.9649122807017544
289,0.0,Random Forest,6,1,1,0.9649122807017544
290,0.0,Random Forest,6,0,0,0.9649122807017544
291,0.0,Random Forest,6,0,0,0.9649122807017544
292,0.0,Random Forest,6,1,1,0.9649122807017544
293,0.0,Random Forest,6,1,1,0.9649122807017544
294,0.0,Random Forest,6,1,1,0.9649122807017544
295,0.0,Random Forest,6,0,1,0.9649122807017544
296,0.0,Random Forest,6,0,0,0.9649122807017544
297,0.0,Random Forest,6,1,1,0.9649122807017544
298,0.0,Random Forest,6,1,1,0.9649122807017544
299,0.0,Random Forest,6,0,0,0.9649122807017544
300,0.0,Random Forest,6,1,1,0.9649122807017544
301,0.0,Random Forest,6,1,1,0.9649122807017544
302,0.0,Random Forest,6,0,0,0.9649122807017544
303,0.0,Random Forest,6,0,0,0.9649122807017544
304,0.0,Random Forest,6,1,1,0.9649122807017544
305,0.0,Random Forest,6,0,0,0.9649122807017544
306,0.0,Random Forest,6,0,0,0.9649122807017544
307,0.0,Random Forest,6,0,0,0.9649122807017544
308,0.0,Random Forest,6,0,0,0.9649122807017544
309,0.0,Random Forest,6,1,1,0.9649122807017544
310,0.0,Random Forest,6,1,1,0.9649122807017544
311,0.0,Random Forest,6,0,0,0.9649122807017544
312,0.0,Random Forest,6,1,1,0.9649122807017544
313,0.0,Random Forest,6,0,0,0.9649122807017544
314,0.0,Random Forest,6,0,0,0.9649122807017544
315,0.0,Random Forest,6,1,1,0.9649122807017544
316,0.0,Random Forest,6,1,1,0.9649122807017544
317,0.0,Random Forest,6,1,1,0.9649122807017544
318,0.0,Random Forest,6,1,1,0.9649122807017544
319,0.0,Random Forest,6,1,1,0.9649122807017544
320,0.0,Random Forest,6,1,1,0.9649122807017544
321,0.0,Random Forest,6,0,0,0.9649122807017544
322,0.0,Random Forest,6,1,1,0.9649122807017544
323,0.0,Random Forest,6,1,1,0.9649122807017544
324,0.0,Random Forest,6,1,1,0.9649122807017544
325,0.0,Random Forest,6,0,1,0.9649122807017544
326,0.0,Random Forest,6,1,1,0.9649122807017544
327,0.0,Random Forest,6,1,1,0.9649122807017544
328,0.0,Random Forest,6,1,1,0.9649122807017544
329,0.0,Random Forest,6,1,1,0.9649122807017544
330,0.0,Random Forest,6,1,1,0.9649122807017544
331,0.0,Random Forest,6,1,1,0.9649122807017544
332,0.0,Random Forest,6,1,1,0.9649122807017544
333,0.0,Random Forest,6,1,1,0.9649122807017544
334,0.0,Random Forest,6,0,0,0.9649122807017544
335,0.0,Random Forest,6,0,0,0.9649122807017544
336,0.0,Random Forest,6,1,1,0.9649122807017544
337,0.0,Random Forest,6,1,1,0.9649122807017544
338,0.0,Random Forest,6,1,1,0.9649122807017544
339,0.0,Random Forest,6,1,1,0.9649122807017544
340,0.0,Random Forest,6,1,1,0.9649122807017544
341,0.0,Random Forest,6,1,1,0.9649122807017544
342,0.0,Random Forest,7,0,0,0.9649122807017544
343,0.0,Random Forest,7,0,0,0.9649122807017544
344,0.0,Random Forest,7,0,0,0.9649122807017544
345,0.0,Random Forest,7,0,0,0.9649122807017544
346,0.0,Random Forest,7,0,0,0.9649122807017544
347,0.0,Random Forest,7,0,0,0.9649122807017544
348,0.0,Random Forest,7,1,1,0.9649122807017544
349,0.0,Random Forest,7,1,1,0.9649122807017544
350,0.0,Random Forest,7,1,1,0.9649122807017544
351,0.0,Random Forest,7,1,1,0.9649122807017544
352,0.0,Random Forest,7,1,1,0.9649122807017544
353,0.0,Random Forest,7,1,1,0.9649122807017544
354,0.0,Random Forest,7,1,1,0.9649122807017544
355,0.0,Random Forest,7,0,1,0.9649122807017544
356,0.0,Random Forest,7,1,0,0.9649122807017544
357,0.0,Random Forest,7,0,0,0.9649122807017544
358,0.0,Random Forest,7,1,1,0.9649122807017544
359,0.0,Random Forest,7,1,1,0.9649122807017544
360,0.0,Random Forest,7,0,0,0.9649122807017544
361,0.0,Random Forest,7,0,0,0.9649122807017544
362,0.0,Random Forest,7,1,1,0.9649122807017544
363,0.0,Random Forest,7,0,0,0.9649122807017544
364,0.0,Random Forest,7,0,0,0.9649122807017544
365,0.0,Random Forest,7,1,1,0.9649122807017544
366,0.0,Random Forest,7,0,0,0.9649122807017544
367,0.0,Random Forest,7,0,0,0.9649122807017544
368,0.0,Random Forest,7,1,1,0.9649122807017544
369,0.0,Random Forest,7,0,0,0.9649122807017544
370,0.0,Random Forest,7,0,0,0.9649122807017544
371,0.0,Random Forest,7,1,1,0.9649122807017544
372,0.0,Random Forest,7,1,1,0.9649122807017544
373,0.0,Random Forest,7,0,0,0.9649122807017544
374,0.0,Random Forest,7,1,1,0.9649122807017544
375,0.0,Random Forest,7,1,1,0.9649122807017544
376,0.0,Random Forest,7,1,1,0.9649122807017544
377,0.0,Random Forest,7,1,1,0.9649122807017544
378,0.0,Random Forest,7,1,1,0.9649122807017544
379,0.0,Random Forest,7,1,1,0.9649122807017544
380,0.0,Random Forest,7,0,0,0.9649122807017544
381,0.0,Random Forest,7,0,0,0.9649122807017544
382,0.0,Random Forest,7,1,1,0.9649122807017544
383,0.0,Random Forest,7,1,1,0.9649122807017544
384,0.0,Random Forest,7,1,1,0.9649122807017544
385,0.0,Random Forest,7,1,1,0.9649122807017544
386,0.0,Random Forest,7,1,1,0.9649122807017544
387,0.0,Random Forest,7,1,1,0.9649122807017544
388,0.0,Random Forest,7,1,1,0.9649122807017544
389,0.0,Random Forest,7,1,1,0.9649122807017544
390,0.0,Random Forest,7,1,1,0.9649122807017544
391,0.0,Random Forest,7,1,1,0.9649122807017544
392,0.0,Random Forest,7,1,1,0.9649122807017544
393,0.0,Random Forest,7,0,0,0.9649122807017544
394,0.0,Random Forest,7,1,1,0.9649122807017544
395,0.0,Random Forest,7,0,0,0.9649122807017544
396,0.0,Random Forest,7,1,1,0.9649122807017544
397,0.0,Random Forest,7,1,1,0.9649122807017544
398,0.0,Random Forest,7,1,1,0.9649122807017544
399,0.0,Random Forest,8,0,0,0.9473684210526315
400,0.0,Random Forest,8,0,0,0.9473684210526315
401,0.0,Random Forest,8,1,1,0.9473684210526315
402,0.0,Random Forest,8,0,0,0.9473684210526315
403,0.0,Random Forest,8,0,0,0.9473684210526315
404,0.0,Random Forest,8,1,1,0.9473684210526315
405,0.0,Random Forest,8,1,1,0.9473684210526315
406,0.0,Random Forest,8,1,0,0.9473684210526315
407,0.0,Random Forest,8,0,0,0.9473684210526315
408,0.0,Random Forest,8,1,1,0.9473684210526315
409,0.0,Random Forest,8,1,1,0.9473684210526315
410,0.0,Random Forest,8,1,1,0.9473684210526315
411,0.0,Random Forest,8,1,0,0.9473684210526315
412,0.0,Random Forest,8,1,1,0.9473684210526315
413,0.0,Random Forest,8,1,1,0.9473684210526315
414,0.0,Random Forest,8,1,1,0.9473684210526315
415,0.0,Random Forest,8,1,1,0.9473684210526315
416,0.0,Random Forest,8,0,0,0.9473684210526315
417,0.0,Random Forest,8,1,1,0.9473684210526315
418,0.0,Random Forest,8,1,1,0.9473684210526315
419,0.0,Random Forest,8,0,0,0.9473684210526315
420,0.0,Random Forest,8,0,0,0.9473684210526315
421,0.0,Random Forest,8,1,1,0.9473684210526315
422,0.0,Random Forest,8,0,0,0.9473684210526315
423,0.0,Random Forest,8,1,1,0.9473684210526315
424,0.0,Random Forest,8,0,0,0.9473684210526315
425,0.0,Random Forest,8,0,0,0.9473684210526315
426,0.0,Random Forest,8,0,0,0.9473684210526315
427,0.0,Random Forest,8,0,0,0.9473684210526315
428,0.0,Random Forest,8,1,1,0.9473684210526315
429,0.0,Random Forest,8,0,0,0.9473684210526315
430,0.0,Random Forest,8,1,1,0.9473684210526315
431,0.0,Random Forest,8,1,1,0.9473684210526315
432,0.0,Random Forest,8,0,0,0.9473684210526315
433,0.0,Random Forest,8,1,1,0.9473684210526315
434,0.0,Random Forest,8,1,1,0.9473684210526315
435,0.0,Random Forest,8,0,0,0.9473684210526315
436,0.0,Random Forest,8,1,1,0.9473684210526315
437,0.0,Random Forest,8,1,1,0.9473684210526315
438,0.0,Random Forest,8,1,1,0.9473684210526315
439,0.0,Random Forest,8,1,0,0.9473684210526315
440,0.0,Random Forest,8,0,0,0.9473684210526315
441,0.0,Random Forest,8,1,1,0.9473684210526315
442,0.0,Random Forest,8,1,1,0.9473684210526315
443,0.0,Random Forest,8,0,0,0.9473684210526315
444,0.0,Random Forest,8,1,1,0.9473684210526315
445,0.0,Random Forest,8,1,1,0.9473684210526315
446,0.0,Random Forest,8,0,0,0.9473684210526315
447,0.0,Random Forest,8,0,0,0.9473684210526315
448,0.0,Random Forest,8,0,0,0.9473684210526315
449,0.0,Random Forest,8,1,1,0.9473684210526315
450,0.0,Random Forest,8,1,1,0.9473684210526315
451,0.0,Random Forest,8,1,1,0.9473684210526315
452,0.0,Random Forest,8,1,1,0.9473684210526315
453,0.0,Random Forest,8,1,1,0.9473684210526315
454,0.0,Random Forest,8,1,1,0.9473684210526315
455,0.0,Random Forest,8,1,1,0.9473684210526315
456,0.0,Random Forest,9,0,0,0.9298245614035088
457,0.0,Random Forest,9,0,0,0.9298245614035088
458,0.0,Random Forest,9,0,0,0.9298245614035088
459,0.0,Random Forest,9,0,0,0.9298245614035088
460,0.0,Random Forest,9,0,1,0.9298245614035088
461,0.0,Random Forest,9,0,0,0.9298245614035088
462,0.0,Random Forest,9,1,1,0.9298245614035088
463,0.0,Random Forest,9,0,0,0.9298245614035088
464,0.0,Random Forest,9,0,0,0.9298245614035088
465,0.0,Random Forest,9,0,0,0.9298245614035088
466,0.0,Random Forest,9,1,1,0.9298245614035088
467,0.0,Random Forest,9,0,0,0.9298245614035088
468,0.0,Random Forest,9,0,0,0.9298245614035088
469,0.0,Random Forest,9,1,1,0.9298245614035088
470,0.0,Random Forest,9,0,0,0.9298245614035088
471,0.0,Random Forest,9,1,1,0.9298245614035088
472,0.0,Random Forest,9,1,1,0.9298245614035088
473,0.0,Random Forest,9,1,1,0.9298245614035088
474,0.0,Random Forest,9,1,1,0.9298245614035088
475,0.0,Random Forest,9,1,1,0.9298245614035088
476,0.0,Random Forest,9,1,1,0.9298245614035088
477,0.0,Random Forest,9,0,0,0.9298245614035088
478,0.0,Random Forest,9,1,1,0.9298245614035088
479,0.0,Random Forest,9,1,1,0.9298245614035088
480,0.0,Random Forest,9,0,0,0.9298245614035088
481,0.0,Random Forest,9,1,1,0.9298245614035088
482,0.0,Random Forest,9,1,1,0.9298245614035088
483,0.0,Random Forest,9,1,1,0.9298245614035088
484,0.0,Random Forest,9,1,1,0.9298245614035088
485,0.0,Random Forest,9,0,0,0.9298245614035088
486,0.0,Random Forest,9,1,1,0.9298245614035088
487,0.0,Random Forest,9,1,1,0.9298245614035088
488,0.0,Random Forest,9,0,1,0.9298245614035088
489,0.0,Random Forest,9,0,0,0.9298245614035088
490,0.0,Random Forest,9,1,1,0.9298245614035088
491,0.0,Random Forest,9,1,1,0.9298245614035088
492,0.0,Random Forest,9,1,1,0.9298245614035088
493,0.0,Random Forest,9,1,1,0.9298245614035088
494,0.0,Random Forest,9,1,1,0.9298245614035088
495,0.0,Random Forest,9,1,1,0.9298245614035088
496,0.0,Random Forest,9,0,0,0.9298245614035088
497,0.0,Random Forest,9,1,1,0.9298245614035088
498,0.0,Random Forest,9,1,1,0.9298245614035088
499,0.0,Random Forest,9,1,1,0.9298245614035088
500,0.0,Random Forest,9,1,1,0.9298245614035088
501,0.0,Random Forest,9,0,0,0.9298245614035088
502,0.0,Random Forest,9,1,1,0.9298245614035088
503,0.0,Random Forest,9,1,0,0.9298245614035088
504,0.0,Random Forest,9,1,1,0.9298245614035088
505,0.0,Random Forest,9,1,1,0.9298245614035088
506,0.0,Random Forest,9,1,1,0.9298245614035088
507,0.0,Random Forest,9,1,1,0.9298245614035088
508,0.0,Random Forest,9,1,1,0.9298245614035088
509,0.0,Random Forest,9,0,1,0.9298245614035088
510,0.0,Random Forest,9,1,1,0.9298245614035088
511,0.0,Random Forest,9,1,1,0.9298245614035088
512,0.0,Random Forest,9,0,0,0.9298245614035088
513,0.0,Random Forest,10,0,0,1.0
514,0.0,Random Forest,10,0,0,1.0
515,0.0,Random Forest,10,0,0,1.0
